Bs_trans-4-methylcyclohexanol,Mean_fit_trans-4-methylcyclohexanol,Bs_cycloheptanol,Mean_fit_cycloheptanol,Bs_cyclooctanol,Mean_fit_cyclooctanol,Bs_cis-4-methylcyclohexanol,Mean_fit_cis-4-methylcyclohexanol,Bs_1-methylcyclohexanol,Mean_fit_1-methylcyclohexanol,Bs_cyclopentanol,Mean_fit_cyclopentanol,Bs_benzothiazole,Mean_fit_benzothiazole,Bs_thianaphthene,Mean_fit_thianaphthene,Bs_4-fluorophenol,Mean_fit_4-fluorophenol,Bs_quinoline,Mean_fit_quinoline,Bs_benzonitrile,Mean_fit_benzonitrile,Bs_m-cresol,Mean_fit_m-cresol,Bs_p-cresol,Mean_fit_p-cresol,Bs_aniline,Mean_fit_aniline,Bs_benzaldehyde,Mean_fit_benzaldehyde,Bs_2-butanol,Mean_fit_2-butanol,Bs_cyclobutanol,Mean_fit_cyclobutanol,Bs_2-propanol,Mean_fit_2-propanol,Bs_1-propanol,Mean_fit_1-propanol,Bs_acetone,Mean_fit_acetone,Bs_ethanol,Mean_fit_ethanol,Bs_acetaldehyde,Mean_fit_acetaldehyde
-5.107993311036786,0.9999522100331302,-5.563993311036789,1.0,-5.749993311036789,0.9999976266652152,-4.533993311036788,0.9999998517765958,-4.280993311036788,0.9999991728743445,-3.328993311036786,0.9999831987343248,-4.510147972676869,0.9999942791326673,-3.705605744738932,0.9997479859075717,-2.8999119022817936,0.9999901279440635,-4.898538887793364,0.9999830235489859,-2.348668097245927,0.9998997655033487,-5.776640087187182,0.9999798181887218,-6.148144440776875,0.9999291837456381,-3.7780131016756116,0.9999938488183988,-3.0181178329694234,0.999948481356383,-0.02919644272507327,0.9999899716925165,0.3240066889632125,0.9999113568748987,1.9187708582060843,0.9999994434263921,1.9863171043132972,0.9999897983369552,1.8174514890452578,0.9999877573908965,3.8498515976104386,0.9999930765319085,3.984944089824868,0.9999983161974747
-5.002598662207358,0.9999564245505643,-5.458598662207358,1.0,-5.644598662207358,0.9999979092297481,-4.4285986622073565,0.9999998729423748,-4.175598662207356,0.9999992868847623,-3.2235986622073582,0.9999848318962146,-4.3662488056871,0.9999951380616682,-3.561706577749163,0.999782809445283,-2.7560127352920247,0.9999913755448797,-4.7546397208035955,0.999985519215029,-2.204768930256158,0.9999123613439254,-5.6327409201974135,0.9999828294473666,-6.004245273787106,0.9999387885269344,-3.6341139346858427,0.9999947954143291,-2.8742186659796545,0.9999551357199804,0.11470272426469563,0.9999914788556657,0.42940133779264045,0.9999191610711827,2.062670025195853,0.9999995349871427,2.130216271303066,0.9999912188791458,1.9613506560350267,0.9999895834244742,3.9937507646002075,0.9999940126419227,4.128843256814637,0.9999986008433935
-4.897204013377927,0.9999602674115065,-5.353204013377926,1.0,-5.539204013377926,0.9999981581527699,-4.323204013377925,0.9999998910857556,-4.070204013377925,0.999999385180074,-3.1182040133779267,0.9999863063092764,-4.222349638697331,0.9999958680319052,-3.4178074107594014,0.9998128219356317,-2.612113568302256,0.9999924654788355,-4.610740553813834,0.999987648003916,-2.060869763266389,0.9999233744655094,-5.488841753207652,0.9999853914130301,-5.860346106797344,0.9999470906843734,-3.490214767696081,0.9999955963407006,-2.7303194989898927,0.9999609306117117,0.2586018912544574,0.9999927595075803,0.534795986622072,0.9999262782317928,2.206569192185615,0.999999611485433,2.274115438292828,0.999992441617816,2.1052498230247885,0.9999911371003342,4.137649931589969,0.9999948221827941,4.272742423804406,0.9999988373701277
-4.791809364548495,0.9999637713879301,-5.247809364548495,1.0,-5.433809364548495,0.9999983774395512,-4.2178093645484935,0.9999999066383257,-3.9648093645484934,0.9999994699264351,-3.0128093645484952,0.9999876374040279,-4.078450471707569,0.9999964884049736,-3.2739082437696325,0.9998386878172818,-2.468214401312494,0.9999934176709635,-4.466841386824065,0.9999894638474491,-1.9169705962766272,0.999933003714658,-5.344942586217883,0.9999875711203806,-5.716446939807575,0.9999542668655482,-3.346315600706312,0.9999962740140981,-2.586420332000124,0.9999659770321067,0.40250105824422633,0.9999938476901303,0.6401906354515035,0.9999327688307934,2.350468359175384,0.9999996753991539,2.418014605282597,0.9999934940957469,2.2491489900145574,0.999992459040681,4.281549098579738,0.9999955222674615,4.416641590794168,0.9999990339121728
-4.686414715719064,0.9999669663624582,-5.142414715719063,1.0,-5.328414715719063,0.9999985706185083,-4.112414715719062,0.999999919970044,-3.859414715719062,0.9999995429914205,-2.9074147157190637,0.9999888391112026,-3.9345513047178002,0.9999970156356006,-3.1300090767798636,0.9998609798249966,-2.324315234322725,0.9999942495283533,-4.322942219834296,0.9999910127496652,-1.7730714292868583,0.999941422962363,-5.201043419228114,0.9999894256029916,-5.572547772817806,0.9999604697674467,-3.202416433716543,0.9999968474015475,-2.442521165010355,0.9999703716479723,0.5464002252339952,0.9999947723292356,0.745585284280935,0.999938688020653,2.494367526165153,0.9999997287985649,2.5619137722723657,0.999994400020677,2.3930481570043263,0.9999935838090936,4.425448265569507,0.9999961276951289,4.5605407577839365,0.9999991972289021
-4.581020066889632,0.9999698795830302,-5.037020066889632,1.0,-5.223020066889632,0.9999987407979756,-4.0070200668896305,0.9999999313980399,-3.7540200668896304,0.9999996059851812,-2.8020200668896322,0.999989924007508,-3.7906521377280313,0.9999974637080596,-2.9861099097900947,0.9998801916309981,-2.1804160673329562,0.9999949762583272,-4.179043052844527,0.9999923339520953,-1.6291722622970894,0.9999487842394515,-5.057144252238345,0.9999910033852951,-5.428648605828037,0.9999658313826567,-3.058517266726774,0.9999973325513333,-2.298621998020586,0.9999741986428605,0.6902993922237641,0.9999955580036762,0.8509799331103665,0.999944086100292,2.6382666931549217,0.9999997734133517,2.7058129392621346,0.9999951797992649,2.536947323994095,0.9999945408140931,4.569347432559276,0.9999966512640809,4.704439924773705,0.9999993329370274
-4.475625418060201,0.9999725358951406,-4.9316254180602,1.0,-5.1176254180602,0.9999988907162184,-3.901625418060199,0.9999999411941584,-3.648625418060199,0.9999996602959266,-2.6966254180602007,0.9999909034472223,-3.6467529707382624,0.9999978445070664,-2.842210742800326,0.99989674874767,-2.0365169003431873,0.9999956111464194,-4.035143885854758,0.9999934609277727,-1.4852730953073205,0.9999552204787457,-4.913245085248576,0.9999923457520054,-5.2847494388382685,0.9999704658058733,-2.9146180997370053,0.9999977430421396,-2.154722831030817,0.9999775313287577,0.834198559213533,0.9999962255983783,0.956374581939798,0.9999490089420057,2.7821658601446906,0.9999998106886537,2.8497121062519035,0.9999958509967156,2.680846490983864,0.9999953550779666,4.713246599549045,0.9999971040422087,4.848339091763474,0.9999994457037625
-4.370230769230769,0.9999749579536107,-4.826230769230769,1.0,-5.012230769230769,0.9999990227854928,-3.7962307692307675,0.9999999495914257,-3.5432307692307674,0.9999997071205166,-2.5912307692307692,0.9999917876810025,-3.5028538037485006,0.9999981681329948,-2.698311575810564,0.9999110179297137,-1.8926177333534255,0.9999961657992267,-3.8912447188649963,0.9999944222291536,-1.3413739283175588,0.9999608479132139,-4.769345918258814,0.9999934878281943,-5.140850271848507,0.9999744716601896,-2.7707189327472435,0.9999980903630777,-2.0108236640410553,0.9999804335497803,0.9780977262032948,0.9999967928595312,1.0617692307692295,0.9999534983808686,2.9260650271344524,0.9999998418318735,2.9936112732416653,0.9999964287324137,2.824745657973626,0.999996047890941,4.857145766538807,0.9999974956009615,4.992238258753236,0.9999995394073339
-4.264836120401338,0.9999771664157042,-4.720836120401341,1.0,-4.906836120401341,0.999999139130857,-3.6908361204013396,0.9999999567895929,-3.4378361204013395,0.9999997474908366,-2.4858361204013377,0.9999925859631481,-3.3589546367587317,0.9999984431697692,-2.554412408820795,0.9999233152815254,-1.7487185663636566,0.9999966503565751,-3.7473455518752274,0.9999952422114121,-1.1974747613277898,0.9999657681732038,-4.625446751269045,0.9999944594982514,-4.996951104858738,0.9999779341946291,-2.6268197657574746,0.9999983842352381,-1.8669244970512864,0.9999829609046951,1.1219968931930637,0.9999972748662861,1.167163879598661,0.9999575925699106,3.0699641941242213,0.9999998678517871,3.137510440231434,0.9999969260204744,2.9686448249633948,0.9999966373677992,5.001044933528576,0.9999978342176704,5.136137425743005,0.9999996172703575
-4.159441471571906,0.999979180117226,-4.615441471571909,1.0,-4.801441471571909,0.9999992416243666,-3.585441471571908,0.9999999629598868,-3.332441471571908,0.9999997822965393,-2.380441471571906,0.9999933066484397,-3.215055469768963,0.9999986769125375,-2.410513241831026,0.9999339132475369,-1.6048193993738877,0.9999970736768755,-3.6034463848854585,0.9999959416494256,-1.053575594338021,0.999970070120461,-4.4815475842792765,0.9999952861877585,-4.853051937868969,0.9999809270974296,-2.4829205987677057,0.9999986328837608,-1.7230253300615175,0.999985161811633,1.2658960601828326,0.9999976844315696,1.2725585284280925,0.9999613263040709,3.21386336111399,0.9999998895912188,3.281409607221203,0.9999973540628809,3.1125439919531637,0.9999971389214836,5.1449441005183445,0.9999981270505168,5.280036592732774,0.9999996819706695
-4.054046822742475,0.999981016233101,-4.510046822742478,1.0,-4.696046822742478,0.9999993319151941,-3.4800468227424766,0.9999999682490849,-3.2270468227424765,0.9999998123046466,-2.2750468227424747,0.9999939572795676,-3.071156302779194,0.9999988755611642,-2.2666140748412573,0.9999430466390085,-1.4609202323841188,0.999997443499058,-3.4595472178956896,0.9999965382640724,-0.909676427348252,0.999973831451934,-4.337648417289508,0.9999959895287257,-4.7091527708792,0.9999835140635625,-2.3390214317779368,0.9999988432680398,-1.5791261630717486,0.9999870784353583,1.4097952271726015,0.9999980324426657,1.377953177257524,0.9999647313156689,3.357762528103759,0.9999999077543412,3.425308774210972,0.9999977225018051,3.2564431589429326,0.9999975656660686,5.288843267508113,0.9999983802898476,5.423935759722543,0.9999997357334193
-3.948652173913043,0.9999826904238017,-4.404652173913046,1.0,-4.590652173913046,0.9999994114561657,-3.374652173913045,0.9999999727830039,-3.121652173913045,0.9999998381764561,-2.169652173913043,0.9999945446660636,-2.927257135789425,0.9999990443846735,-2.1227149078514884,0.9999509178297815,-1.31702106539435,0.9999977665840433,-3.3156480509059207,0.9999970471711692,-0.7657772603584831,0.9999771201022278,-4.193749250299739,0.9999965879255834,-4.565253603889431,0.9999857501497817,-2.195122264788168,0.9999990212765044,-1.4352269960819797,0.9999887474948204,1.5536943941623704,0.9999983281506131,1.4833478260869555,0.9999678365438924,3.501661695093528,0.999999922929486,3.569207941200741,0.9999980396367983,3.4003423259327015,0.9999979287596344,5.432742434497882,0.9999985992890295,5.567834926712312,0.9999997804075964
-3.8432575250836116,0.9999842169688701,-4.299257525083615,1.0,-4.485257525083615,0.9999994815271375,-3.2692575250836136,0.9999999766694952,-3.0162575250836134,0.9999998604821122,-2.0642575250836117,0.9999950749555617,-2.7833579687996632,0.9999991878610021,-1.9788157408617266,0.9999577012353509,-1.1731218984045881,0.9999980488383359,-3.171748883916159,0.9999974812644192,-0.6218780933687214,0.9999799954699671,-4.049850083309977,0.9999970970367351,-4.421354436899669,0.999987682945981,-2.051223097798406,0.9999991718914257,-1.2913278290922179,0.999990200966444,1.6975935611521322,0.9999985794161116,1.588742474916387,0.9999706683805887,3.6455608620832898,0.9999999356081987,3.7131071081905027,0.9999983126117418,3.5442414929224633,0.9999982376960022,5.576641601487644,0.9999987886776149,5.7117340937020735,0.9999998175296203
-3.73786287625418,0.9999856088886722,-4.193862876254183,1.0,-4.379862876254183,0.9999995432555892,-3.163862876254182,0.9999999800010095,-2.910862876254182,0.9999998797131711,-1.9588628762541802,0.9999955536981326,-2.6394588018098943,0.9999993097957732,-1.8349165738719577,0.9999635471739444,-1.0292227314148192,0.9999982954220005,-3.02784971692639,0.9999978515420689,-0.47797892637895245,0.9999825094901555,-3.905950916320208,0.9999975301842665,-4.2774552699099,0.9999893535877493,-1.9073239308086372,0.999999299328362,-1.147428662102449,0.9999914666966093,1.8414927281419011,0.9999987929184748,1.6941371237458185,0.9999732508944345,3.7894600290730587,0.9999999462011626,3.8570062751802716,0.9999985475757637,3.688140659912232,0.9999985005529587,5.720540768477413,0.9999989524592057,5.855633260691842,0.9999998483761791
-3.6324682274247486,0.9999868780554176,-4.088468227424752,1.0,-4.274468227424752,0.9999995976347649,-3.0584682274247506,0.999999982856795,-2.8054682274247504,0.999999896293433,-1.8534682274247487,0.999995985904366,-2.4955596348201254,0.999999413423235,-1.6910174068821888,0.9999685851947495,-0.8853235644250503,0.9999985108429921,-2.883950549936621,0.9999981673855464,-0.33407975938918355,0.9999847075718619,-3.762051749330439,0.9999978987025303,-4.1335561029201315,0.9999907976316454,-1.7634247638188683,0.999999407154146,-1.00352949511268,0.9999925689350451,1.98539189513167,0.9999989743331785,1.79953177257525,0.9999756060353904,3.9333591960628276,0.9999999550514995,4.0009054421700405,0.999998749821754,3.832039826902001,0.9999987242034608,5.864439935467182,0.9999990940960846,5.999532427681611,0.9999998740081378
-3.527073578595317,0.9999880352943962,-3.98307357859532,1.0,-4.16907357859532,0.9999996455396549,-2.953073578595319,0.9999999853047845,-2.700073578595319,0.999999910588282,-1.7480735785953172,0.9999963760978084,-2.3516604678303565,0.9999995014920475,-1.54711823989242,0.9999729269467273,-0.7414243974352814,0.9999986990395661,-2.7400513829468522,0.9999984367971413,-0.19018059239941465,0.9999866294181338,-3.61815258234067,0.9999982122347213,-3.9896569359303626,0.9999920458117952,-1.6195255968290994,0.9999994983867169,-0.8596303281229112,0.9999935287993433,2.129291062121439,0.999999128482726,1.9049264214046815,0.9999777538211689,4.0772583630525965,0.9999999624458858,4.144804609159809,0.9999989239055891,3.97593899389177,0.9999989144953371,6.008339102456951,0.9999992165824063,6.14343159467138,0.9999998953070225
-3.4216789297658856,0.9999890904762874,-3.8776789297658887,1.0,-4.063678929765889,0.9999996877410757,-2.8476789297658875,0.9999999874032096,-2.5946789297658874,0.9999999229127381,-1.6426789297658857,0.999996728362303,-2.2077613008405876,0.9999995763381878,-1.403219072902651,0.9999766686513627,-0.5975252304455125,0.9999988634522744,-2.5961522159570833,0.9999986666027454,-0.04628142540964575,0.9999883097429231,-3.4742534153509013,0.9999984789852041,-3.8457577689405937,0.9999931246938998,-1.4756264298393305,0.999999575579587,-0.7157311611331423,0.9999943646794909,2.273190229111208,0.9999992594648425,2.010321070234113,0.999979712507298,4.221157530042365,0.9999999686238367,4.288703776149578,0.9999990737487581,4.119838160881539,0.9999990764041887,6.15223826944672,0.9999993225074917,6.287330761661149,0.9999999130053376
-3.316284280936454,0.9999900526013343,-3.772284280936457,1.0,-3.958284280936457,0.9999997249180717,-2.742284280936456,0.999999989201987,-2.489284280936456,0.9999999335383989,-1.5372842809364542,0.999997046384729,-2.063862133850826,0.9999996399469091,-1.2593199059128892,0.9999798932339752,-0.45362606345575074,0.9999990070868627,-2.4522530489673215,0.9999988626247911,0.09761774158011605,0.9999897788979544,-3.3303542483611395,0.9999987059341933,-3.701858601950832,0.9999940572405583,-1.3317272628495687,0.9999996408933118,-0.5718319941433805,0.9999950925901548,2.4170893961009696,0.9999993707614008,2.1157157190635445,0.9999814987422209,4.365056697032127,0.9999999737854652,4.43260294313934,0.999999202726697,4.263737327871301,0.9999992141634841,6.2961374364364815,0.9999994141105639,6.431229928650911,0.9999999277117585
-3.2108896321070226,0.9999909298760948,-3.6668896321070257,1.0,-3.8528896321070256,0.999999757668841,-2.6368896321070245,0.9999999907439053,-2.3838896321070244,0.999999942699425,-1.4318896321070227,0.999997333493587,-1.919962966861057,0.9999996940053991,-1.1154207389231203,0.9999826721607018,-0.30972689646598184,0.99999913256922,-2.3083538819775526,0.9999990298297643,0.24151690856988495,0.9999910634208428,-3.1864550813713706,0.9999988990204041,-3.557959434961063,0.9999948632999316,-1.1878280958597998,0.9999996961559618,-0.4279328271536116,0.9999957264774765,2.5609885630907385,0.9999994653309786,2.221110367892976,0.9999831277087513,4.508955864021896,0.9999999780979649,4.576502110129109,0.9999993137448249,4.40763649486107,0.9999993313752519,6.44003660342625,0.9999994933280842,6.57512909564068,0.9999999399320636
-3.105494983277591,0.9999917297834284,-3.561494983277594,1.0,-3.747494983277594,0.9999997865203623,-2.531494983277593,0.9999999920656432,-2.278494983277593,0.9999999505977013,-1.3264949832775912,0.9999975926938347,-1.776063799871288,0.9999997399475319,-0.9715215719333514,0.9999850670217652,-0.16582772947621294,0.9999992421933824,-2.1644547149877837,0.9999991724540365,0.38541607555965385,0.9999921865143518,-3.0425559143816017,0.9999990632964496,-3.414060267971294,0.9999955600281375,-1.0439289288700309,0.9999997429142874,-0.2840336601638427,0.9999962784862401,2.7048877300805074,0.999999545687504,2.3265050167224075,0.9999846132530797,4.652855031011665,0.9999999817010242,4.720401277118878,0.9999994093039911,4.5515356618508385,0.99999943110426,6.583935770416019,0.9999995618346881,6.719028262630449,0.9999999500865298
-3.0001003344481596,0.9999924591463105,-3.4561003344481627,1.0,-3.6421003344481626,0.999999811936873,-2.4261003344481615,0.9999999931986414,-2.1731003344481614,0.9999999574072838,-1.2211003344481597,0.9999978266983348,-1.6321646328815191,0.9999997789918988,-0.8276224049435825,0.9999871308960502,-0.021928562486444036,0.9999993379634722,-2.020555547998015,0.9999992941111961,0.5293152425494227,0.9999931684654404,-2.8986567473918328,0.999999203061053,-3.2701611009815252,0.9999961622543626,-0.900029761880262,0.9999997824770119,-0.14013449317407378,0.9999967591925393,2.8487868970702763,0.9999996139670839,2.431899665551839,0.9999859680024289,4.796754198001434,0.9999999847113514,4.864300444108647,0.99999949155681,4.695434828840607,0.999999515958153,6.727834937405788,0.9999996210785861,6.862927429620218,0.9999999585243867
-2.894705685618728,0.9999931241860213,-3.350705685618731,1.0,-3.536705685618731,0.999999834327339,-2.32070568561873,0.9999999941698514,-2.06770568561873,0.9999999632782377,-1.1157056856187282,0.9999980379562481,-1.4882654658917502,0.9999998121741323,-0.6837232379538207,0.9999889095271804,0.12197060450332486,0.9999994216303357,-1.876656381008253,0.9999993978836021,0.6732144095391916,0.999994027011659,-2.754757580402071,0.9999993219715334,-3.1262619339917634,0.9999966827964615,-0.7561305948905002,0.9999998159514599,0.0037646738156880133,0.999997177806392,2.992686064060038,0.9999996719847858,2.5372943143812705,0.999987203472354,4.940653364991196,0.9999999872264559,5.008199611098409,0.9999995623561518,4.839333995830369,0.9999995881556316,6.87173410439555,0.9999996723121777,7.0068265966099865,0.9999999655358268
-2.7893110367892966,0.9999937305752047,-3.2453110367892997,1.0,-3.4313110367892996,0.9999998540520358,-2.2153110367892985,0.9999999950023764,-1.9623110367892984,0.9999999683399431,-1.0103110367892967,0.9999982286786658,-1.3443662989019884,0.9999998403743744,-0.5398240709640518,0.9999904423371195,0.26586977149308666,0.9999994947235527,-1.7327572140184841,0.9999994864004798,0.8171135765289534,0.9999947776615105,-2.610858413412302,0.9999994231395074,-2.9823627670019945,0.9999971327337507,-0.6122314279007313,0.9999998442745515,0.14766384080545691,0.9999975423481873,3.136585231049807,0.999999721282887,2.642688963210702,0.9999883301646002,5.084552531980965,0.9999999893278056,5.1520987780881775,0.9999996232968802,4.983233162820138,0.9999996495844667,7.015633271385319,0.9999997166185278,7.150725763599748,0.9999999713619848
-2.683916387959865,0.9999942834862487,-3.139916387959868,1.0,-3.325916387959868,0.9999998714283452,-2.109916387959867,0.9999999957160193,-1.856916387959867,0.999999972703946,-0.9049163879598652,0.9999984008617506,-1.2004671319122195,0.9999998643406227,-0.3959249039742829,0.9999917632997376,0.40976893848285556,0.9999995585793967,-1.5888580470287152,0.9999995619045342,0.9610127435187223,0.9999954339745585,-2.466959246422533,0.9999995092123131,-2.8384636000122256,0.9999975216428093,-0.46833226091096236,0.9999998682390241,0.2915630077952258,0.9999978598023428,3.280484398039576,0.9999997631718741,2.7480836120401335,0.9999893576563492,5.2284516989707335,0.9999999910834666,5.295997945077946,0.9999996757517787,5.127132329809907,0.9999997018508585,7.159532438375088,0.9999997549342613,7.294624930589517,0.9999999762032327
-2.5785217391304336,0.9999947876353985,-3.0345217391304367,1.0,-3.2205217391304366,0.9999998867358617,-2.0045217391304355,0.9999999963277568,-1.7515217391304354,0.9999999764664175,-0.7995217391304337,0.9999985563076282,-1.0565679649224506,0.9999998847085703,-0.252025736984514,0.9999929016936804,0.5536681054726245,0.9999996143652682,-1.4449588800389463,0.9999996263087729,1.1049119105084912,0.9999960078063392,-2.3230600794327643,0.9999995824422825,-2.6945644330224567,0.9999978578012969,-0.32443309392119346,0.9999998885156225,0.4354621747849947,0.9999981362511158,3.424383565029345,0.9999997987652774,2.853478260869565,0.999990294681608,5.372350865960502,0.9999999925503074,5.439897112067715,0.9999997209024756,5.271031496799676,0.9999997463214343,7.303431605364857,0.9999997880693626,7.438524097579286,0.9999999802260691
-2.473127090301002,0.9999952473229815,-2.929127090301005,1.0,-3.115127090301005,0.9999999002208921,-1.899127090301004,0.9999999968521402,-1.646127090301004,0.9999999797102721,-0.6941270903010022,0.9999986966432494,-0.9126687979326817,0.9999999020184673,-0.10812656999474513,0.9999938827512138,0.6975672724623934,0.9999996631010326,-1.3010597130491774,0.9999996812449731,1.2488110774982601,0.9999965095224984,-2.1791609124429954,0.999999644745681,-2.550665266032688,0.9999981483641296,-0.18053392693142456,0.9999999056718705,0.5793613417747636,0.9999983769911307,3.5682827320191137,0.9999998290092734,2.9588729096989965,0.9999911492054375,5.516250032950271,0.9999999937758413,5.583796279057484,0.9999997597660601,5.414930663789445,0.9999997841589818,7.447330772354626,0.9999998167242999,7.582423264569055,0.999999983568846
-2.3677324414715706,0.9999956664700856,-2.8237324414715737,1.0,-3.0097324414715736,0.9999999121004188,-1.7937324414715725,0.9999999973016436,-1.5407324414715724,0.999999982506996,-0.5887324414715707,0.9999988233374161,-0.76876963094292,0.9999999167294502,0.03577259699501667,0.9999947282174154,0.8414664394521552,0.9999997056776682,-1.1571605460594157,0.9999997281050266,1.392710244488022,0.9999969481860208,-2.0352617454532336,0.9999996977528501,-2.406766099042926,0.9999983995157606,-0.036634759941662765,0.9999999201879565,0.7232605087645254,0.9999985866348572,3.7121818990088755,0.9999998547078353,3.064267558528428,0.9999919284916444,5.660149199940033,0.9999999947997649,5.727695446047246,0.9999997932179955,5.558829830779207,0.999999816352853,7.591229939344387,0.9999998415048312,7.726322431558817,0.9999999863465279
-2.262337792642139,0.9999960486520013,-2.718337792642142,1.0,-2.904337792642142,0.9999999225655896,-1.688337792642141,0.9999999976869594,-1.435337792642141,0.9999999849182208,-0.48333779264213916,0.999998937716156,-0.624870463953151,0.9999999292317211,0.17967176398478557,0.9999954568320916,0.9853656064419241,0.999999742873553,-1.0132613790696468,0.9999997680762029,1.5366094114777908,0.9999973317209335,-1.8913625784634647,0.9999997428508707,-2.262866932053157,0.9999986166018093,0.10726440704810614,0.9999999324701728,0.8671596757542943,0.9999987691989795,3.8560810659986444,0.9999998765441059,3.1696622073578595,0.9999926391645174,5.804048366929802,0.999999995655245,5.871594613037015,0.999999822011839,5.7027289977689755,0.9999998437448325,7.735129106334156,0.9999998629348111,7.870221598548586,0.9999999886546432
-2.1569431438127076,0.9999963971287176,-2.6129431438127106,1.0,-2.7989431438127106,0.9999999317847956,-1.5829431438127095,0.9999999980172534,-1.3299431438127094,0.9999999869970841,-0.37794314381270766,0.9999990409765993,-0.48097129696338214,0.9999999398568965,0.32357093097455447,0.9999960847451059,1.129264773431693,0.9999997753686949,-0.8693622120798778,0.9999998021712334,1.6805085784675597,0.9999976670554357,-1.7474634114736958,0.9999997812198581,-2.1189677650633882,0.9999988042428344,0.25116357403787504,0.9999999428622882,1.0110588427440632,0.9999989281813518,3.9999802329884133,0.9999998950985568,3.275056856187291,0.9999932872651276,5.947947533919571,0.9999999963699919,6.015493780026784,0.9999998467962171,5.846628164758744,0.9999998670511484,7.879028273323925,0.9999998814672645,8.014120765538355,0.9999999905725724
-2.051548494983276,0.9999967148727261,-2.507548494983279,1.0,-2.693548494983279,0.9999999399063791,-1.477548494983278,0.9999999983003827,-1.224548494983278,0.9999999887893981,-0.27254849498327616,0.9999991341995089,-0.33707212997361324,0.9999999488868043,0.4674700979643234,0.9999966258743097,1.2731639404214619,0.9999998037571648,-0.725463045090109,0.9999998312539669,1.8244077454573286,0.9999979602470451,-1.6035642444839269,0.9999998138638451,-1.9750685980736193,0.9999989664326783,0.39506274102764394,0.9999999516551686,1.1549580097338321,0.999999066628016,4.143879399978182,0.99999991086442,3.3804515050167225,0.9999938783026734,6.09184670090934,0.9999999969671571,6.159392947016553,0.999999868129437,5.990527331748513,0.9999998868812,8.022927440313694,0.9999998974939627,8.158019932528124,0.9999999921662762
-1.9461538461538446,0.9999970045943757,-2.4021538461538476,1.0,-2.5881538461538476,0.9999999470610209,-1.3721538461538465,0.9999999985430821,-1.1191538461538464,0.9999999903346607,-0.16715384615384465,0.9999992183605914,-0.19317296298384434,0.9999999565609584,0.6113692649540923,0.9999970922140113,1.4170631074112308,0.9999998285579553,-0.58156387810034,0.9999998560612592,1.9683069124470975,0.9999982165920154,-1.459665077494158,0.999999841637053,-1.8311694310838504,0.999999106623472,0.5389619080174128,0.9999999590949192,1.298857176723601,0.9999991871915582,4.287778566967951,0.9999999242607978,3.485846153846154,0.9999944173013057,6.235745867899109,0.9999999974660838,6.303292114006322,0.9999998864920627,6.134426498738282,0.9999999037534905,8.166826607303463,0.9999999113537065,8.301919099517892,0.9999999934905648
-1.840759197324413,0.9999972687649893,-2.296759197324416,1.0,-2.482759197324416,0.9999999533638437,-1.266759197324415,0.9999999987511248,-1.0137591973244149,0.9999999916669252,-0.06175919732441315,0.9999992943407098,-0.04927379599408255,0.9999999630829122,0.7552684319438541,0.9999974941008171,1.5609622744009926,0.9999998502244702,-0.43766471111057825,0.999999877221641,2.1122060794368593,0.999998440721005,-1.3157659105043962,0.9999998652662463,-1.6872702640940886,0.9999992277991102,0.6828610750071746,0.9999999653897721,1.4427563437133628,0.999999292181934,4.431677733957713,0.9999999356438053,3.5912408026755855,0.9999949088428307,6.3796450348888705,0.9999999978829333,6.447191280996083,0.9999999022977419,6.278325665728044,0.9999999181091865,8.310725774293225,0.9999999233394877,8.445818266507654,0.999999994590983
-1.7353645484949816,0.9999975096379436,-2.1913645484949846,1.0,-2.3773645484949846,0.9999999589162633,-1.1613645484949835,0.9999999989294599,-0.9083645484949834,0.9999999928155512,0.04363545150501835,0.999999362935102,0.09462537099568635,0.9999999686256577,0.899167598933623,0.9999978404427318,1.7048614413907615,0.9999998691528131,-0.29376554412080935,0.9999998952712431,2.2561052464266282,0.9999986366827239,-1.1718667435146273,0.9999998853697489,-1.5433710971043197,0.9999993325387607,0.8267602419969435,0.9999999707159148,1.5866555107031317,0.9999993836107228,4.575576900947482,0.9999999453160363,3.696635451505017,0.9999953571056541,6.523544201878639,0.9999999982312076,6.591090447985852,0.9999999159025226,6.422224832717813,0.9999999303236518,8.454624941282994,0.999999933704683,8.589717433497423,0.9999999955053755
-1.62996989966555,0.9999977292678895,-2.085969899665553,1.0,-2.271969899665553,0.9999999638076216,-1.055969899665552,0.9999999990823292,-0.8029698996655519,0.9999999938058513,0.14903010033444986,0.9999994248617042,0.23852453798545525,0.999999973336213,1.0430667659233919,0.9999981389165999,1.8487606083805304,0.9999998856890289,-0.14986637713104045,0.99999991066738,2.400004413416397,0.9999988080170674,-1.0279675765248584,0.9999999024736266,-1.3994719301145508,0.9999994230717608,0.9706594089867124,0.9999999752224211,1.7305546776929006,0.9999994632296706,4.719476067937251,0.9999999535346068,3.8020301003344485,0.9999957659002978,6.667443368868408,0.9999999985221881,6.734989614975621,0.9999999276128736,6.566123999707582,0.9999999407162623,8.598524108272763,0.9999999426684101,8.733616600487192,0.9999999962651906
