Bs_03,Mean_fit_03,Bs_11,Mean_fit_11,Bs_01,Mean_fit_01,Bs_02,Mean_fit_02,Bs_10,Mean_fit_10,Bs_04,Mean_fit_04,Bs_05,Mean_fit_05,Bs_09,Mean_fit_09,Bs_06,Mean_fit_06,Bs_08,Mean_fit_08,Bs_07,Mean_fit_07
-13.550551839464884,0.9999146487181538,-13.550551839464884,0.9999822879581934,-13.550551839464884,0.9999859929775273,-13.550551839464884,0.999796081555952,-13.550551839464884,0.999968154811967,-13.550551839464884,0.9999912642882104,-13.550551839464884,0.9977128246455225,-13.550551839464884,0.9999973784804524,-13.550551839464884,0.9989628362317777,-13.550551839464884,0.9974255869634856,-13.550551839464884,0.9754428525800478
-13.437458193979932,0.9999239861432063,-13.437458193979932,0.999984507357201,-13.437458193979932,0.9999878899614597,-13.437458193979932,0.9998178453388296,-13.437458193979932,0.9999723039068817,-13.437458193979932,0.9999926509735515,-13.437458193979932,0.9979395254704894,-13.437458193979932,0.9999978653638498,-13.437458193979932,0.999101047085978,-13.437458193979932,0.9977582054050618,-13.437458193979932,0.9779906895915608
-13.324364548494984,0.9999323021236853,-13.324364548494984,0.999986448659236,-13.324364548494984,0.9999895300378034,-13.324364548494984,0.9998372866973647,-13.324364548494984,0.9999759124311485,-13.324364548494984,0.9999938175412431,-13.324364548494984,0.998143797910607,-13.324364548494984,0.9999982618206736,-13.324364548494984,0.999220854538587,-13.324364548494984,0.9980479330976745,-13.324364548494984,0.9802795292695434
-13.211270903010032,0.9999397083836944,-13.211270903010032,0.9999881467097503,-13.211270903010032,0.9999909479987467,-13.211270903010032,0.9998546533822511,-13.211270903010032,0.9999790508105998,-13.211270903010032,0.999994798931604,-13.211270903010032,0.998327853011918,-13.211270903010032,0.9999985846453749,-13.211270903010032,0.9993247055115008,-13.211270903010032,0.9983002804087885,-13.211270903010032,0.9823346424364283
-13.098177257525084,0.9999463044300785,-13.098177257525084,0.9999896319882812,-13.098177257525084,0.999992173924851,-13.098177257525084,0.9998701667301655,-13.098177257525084,0.999981780296726,-13.098177257525084,0.999995624538827,-13.098177257525084,0.9984936853360439,-13.098177257525084,0.9999988475132775,-13.098177257525084,0.9994147224727252,-13.098177257525084,0.9985200546870099,-13.098177257525084,0.9841790442916232
-12.985083612040135,0.9999521788877932,-12.985083612040135,0.9999909311554234,-12.985083612040135,0.999993233823068,-12.985083612040135,0.9998840244767864,-12.985083612040135,0.9999841541616242,-12.985083612040135,0.9999963190912884,-12.985083612040135,0.9986430938756501,-12.985083612040135,0.9999990615598684,-12.985083612040135,0.9994927462363683,-12.985083612040135,0.9987114487608256,-12.985083612040135,0.9858336532015853
-12.871989966555184,0.9999574106894437,-12.871989966555184,0.9999920675312879,-12.871989966555184,0.9999941501783678,-12.871989966555184,0.9998964032708658,-12.871989966555184,0.9999862187373532,-12.871989966555184,0.9999969033921423,-12.871989966555184,0.998777701002374,-12.871989966555184,0.999999235852502,-12.871989966555184,0.9995603731719725,-12.871989966555184,0.9988781185871668,-12.871989966555184,0.9873174474575226
-12.758896321070235,0.99996207013489,-12.758896321070235,0.9999930615140246,-12.758896321070235,0.9999949424306773,-12.758896321070235,0.9999074609209936,-12.758896321070235,0.99998801431994,-12.758896321070235,0.9999973949423671,-12.758896321070235,0.9988989696221237,-12.758896321070235,0.9999993777745003,-12.758896321070235,0.9996189875396289,-12.758896321070235,0.9990232513087155,-12.758896321070235,0.988647617610931
-12.645802675585283,0.9999662198350936,-12.645802675585283,0.9999939309459158,-12.645802675585283,0.9999956273872406,-12.645802675585283,0.999917338403377,-12.645802675585283,0.9999895759556602,-12.645802675585283,0.9999978084649226,-12.645802675585283,0.9990082186991089,-12.645802675585283,0.9999994933379179,-12.645802675585283,0.9996697895789822,-12.645802675585283,0.9991496248507084,-12.645802675585283,0.9898397126745374
-12.532709030100335,0.9999699155528309,-12.532709030100335,0.9999946914336075,-12.532709030100335,0.9999962195791399,-12.532709030100335,0.9999261616559735,-12.532709030100335,0.9999909341249101,-12.532709030100335,0.9999981563457103,-12.532709030100335,0.9991066372970239,-12.532709030100335,0.9999995874382198,-12.532709030100335,0.9997138199019163,-12.532709030100335,0.9992596600681471,-12.532709030100335,0.9909077790228213
-12.419615384615383,0.9999732069515346,-12.419615384615383,0.9999953566282214,-12.419615384615383,0.9999967315695396,-12.419615384615383,0.9999340431816447,-12.419615384615383,0.9999921153370112,-12.419615384615383,0.9999984490045413,-12.419615384615383,0.9991952972736171,-12.419615384615383,0.9999996640616585,-12.419615384615383,0.9997519806694761,-12.419615384615383,0.9993554663436971,-12.419615384615383,0.9918644912611274
-12.306521739130435,0.9999761382622878,-12.306521739130435,0.9999959384703734,-12.306521739130435,0.9999971742201917,-12.306521739130435,0.9999410834806108,-12.306521739130435,0.9999931426475367,-12.306521739130435,0.9999986952072227,-12.306521739130435,0.9992751647533946,-12.306521739130435,0.9999997264541383,-12.306521739130435,0.999785053972579,-12.306521739130435,0.9994388814354065,-12.306521739130435,0.9927212746730016
-12.193428093645487,0.9999787488779125,-12.193428093645487,0.9999964474044958,-12.193428093645487,0.999997556921849,-12.193428093645487,0.9999473723303401,-12.193428093645487,0.9999940361082549,-12.193428093645487,0.9999989023281045,-12.193428093645487,0.9993471104925067,-12.193428093645487,0.9999997772587158,-12.193428093645487,0.9998137177824311,-12.193428093645487,0.9995115062816609,-12.193428093645487,0.9934884191176708
-12.080334448160535,0.9999810738821105,-12.080334448160535,0.9999968925663058,-12.080334448160535,0.9999978877934771,-12.080334448160535,0.9999529899290861,-12.080334448160535,0.9999948131584607,-12.080334448160535,0.9999990765709531,-12.080334448160535,0.9994119192399022,-12.080334448160535,0.9999998186275643,-12.080334448160535,0.9998385597895031,-12.080334448160535,0.9995747353881116,-12.080334448160535,0.9941751844474745
-11.967240802675587,0.9999831445207564,-11.967240802675587,0.9999972819467868,-11.967240802675587,0.9999981738544904,-11.967240802675587,0.9999580079175768,-11.967240802675587,0.99999548896533,-11.967240802675587,0.9999992231547656,-11.967240802675587,0.9994702981896099,-11.967240802675587,0.999999852313143,-11.967240802675587,0.9998600894087101,-11.967240802675587,0.9996297833472257,-11.967240802675587,0.9947898976606588
-11.854147157190635,0.9999849886216587,-11.854147157190635,0.999997622535624,-11.854147157190635,0.9999984211736603,-11.854147157190635,0.9999624902918158,-11.854147157190635,0.9999960767199367,-11.854147157190635,0.9999993464700875,-11.854147157190635,0.9995228846104922,-11.854147157190635,0.9999998797424345,-11.854147157190635,0.9998787481923954,-11.854147157190635,0.9996777079749642,-11.854147157190635,0.9953400421085192
-11.741053511705687,0.9999866309684239,-11.741053511705687,0.9999979204466671,-11.741053511705687,0.9999986349978608,-11.741053511705687,0.9999664942185847,-11.741053511705687,0.9999965878947068,-11.741053511705687,0.9999994502105193,-11.741053511705687,0.9995702527319779,-11.741053511705687,0.9999999020773933,-11.741053511705687,0.9998949188612334,-11.741053511705687,0.9997194304902793,-11.741053511705687,0.9958323391461296
-11.627959866220735,0.9999880936334358,-11.627959866220735,0.9999981810276755,-11.627959866220735,0.9999988198633761,-11.627959866220735,0.9999700707640032,-11.627959866220735,0.9999970324673311,-11.627959866220735,0.9999995374833462,-11.627959866220735,0.9996129199570739,-11.627959866220735,0.9999999202641695,-11.627959866220735,0.9999089331357065,-11.627959866220735,0.999755753110981,-11.627959866220735,0.9962728226599682
-11.514866220735787,0.9999893962744218,-11.514866220735787,0.9999984089563095,-11.514866220735787,0.9999989796921366,-11.514866220735787,0.9999732655444067,-11.514866220735787,0.9999974191155095,-11.514866220735787,0.9999996109026099,-11.514866220735787,0.9996513524673739,-11.514866220735787,0.9999999350731885,-11.514866220735787,0.9999210785268624,-11.514866220735787,0.9997873743934179,-11.514866220735787,0.996666906929624
-11.401772575250838,0.9999905563985869,-11.401772575250838,0.9999986083240967,-11.401772575250838,0.9999991178749202,-11.401772575250838,0.9999761193078166,-11.401772575250838,0.9999977553863225,-11.401772575250838,0.9999996726674035,-11.401772575250838,0.999685970278737,-11.401772575250838,0.9999999471317872,-11.401772575250838,0.9999316042242089,-11.401772575250838,0.9998149026027278,-11.401772575250838,0.997019448289222
-11.288678929765886,0.9999915895978566,-11.288678929765886,0.9999987827098759,-11.288678929765886,0.9999992373432866,-11.288678929765886,0.9999786684533957,-11.288678929765886,0.999998047843536,-11.288678929765886,0.99999972462774,-11.288678929765886,0.9997171518008108,-11.288678929765886,0.9999999569507906,-11.288678929765886,0.9999407262004546,-11.288678929765886,0.9998388673645895,-11.288678929765886,0.9973348010511716
-11.175585284280938,0.9999925097583936,-11.175585284280938,0.9999989352440388,-11.175585284280938,0.9999993406317691,-11.175585284280938,0.9999809454954983,-11.175585284280938,0.9999983021957175,-11.175585284280938,0.9999997683399643,-11.175585284280938,0.9997452379485512,-11.175585284280938,0.9999999649461492,-11.175585284280938,0.9999486316370094,-11.175585284280938,0.999859729817904,-11.175585284280938,0.9976168681434121
-11.062491638795986,0.999993329247197,-11.062491638795986,0.999999068664723,-11.062491638795986,0.9999994299316454,-11.062491638795986,0.9999829794782215,-11.062491638795986,0.9999985234076573,-11.062491638795986,0.99999980511337,-11.062491638795986,0.999770535849319,-11.062491638795986,0.9999999714565618,-11.062491638795986,0.9999554827604396,-11.062491638795986,0.9998778914601639,-11.062491638795986,0.9978691468939961
-10.949397993311038,0.9999940590782904,-10.949397993311038,0.9999991853669615,-10.949397993311038,0.9999995071374237,-10.949397993311038,0.9999847963457307,-10.949397993311038,0.9999987157972763,-10.949397993311038,0.9999998360494153,-10.949397993311038,0.9997933221849793,-10.949397993311038,0.9999999767578215,-10.949397993311038,0.9999614201681392,-10.949397993311038,0.9998937018530151,-10.949397993311038,0.9980947703755308
-10.836304347826086,0.9999947090607336,-10.836304347826086,0.9999992874456772,-10.836304347826086,0.9999995738870354,-10.836304347826086,0.9999864192730801,-10.836304347826086,0.9999988831199065,-10.836304347826086,0.9999998620747143,-10.836304347826086,0.9998138462046533,-10.836304347826086,0.999999981074499,-10.836304347826086,0.9999665657111177,-10.836304347826086,0.999907465334251,-10.836304347826086,0.9982965446982086
-10.723210702341138,0.9999952879304429,-10.723210702341138,0.9999993767332868,-10.723210702341138,0.9999996315965836,-10.723210702341138,0.9999878689617341,-10.723210702341138,0.9999990286415897,-10.723210702341138,0.9999998839687924,-10.723210702341138,0.9998323324403424,-10.723210702341138,0.9999999845894572,-10.723210702341138,0.9999710249928021,-10.723210702341138,0.999919446863872,-10.723210702341138,0.9984769826150335
-10.610117056856186,0.999995803467591,-10.610117056856186,0.9999994548325944,-10.610117056856186,0.9999996814903853,-10.610117056856186,0.9999891639035599,-10.610117056856186,0.9999991552028289,-10.610117056856186,0.9999999023874335,-10.610117056856186,0.9998489831545421,-10.610117056856186,0.9999999874515962,-10.610117056856186,0.99997488953494,-10.610117056856186,0.9999298771155659,-10.610117056856186,0.9986383337772881
-10.497023411371238,0.9999962626011665,-10.497023411371238,0.9999995231455636,-10.497023411371238,0.9999997246269458,-10.497023411371238,0.9999903206166482,-10.497023411371238,0.9999992652740317,-10.497023411371238,0.9999999178823243,-10.497023411371238,0.9998639805461389,-10.497023411371238,0.9999999897821615,-10.497023411371238,0.9999782386549133,-10.497023411371238,0.9999389569107262,-10.497023411371238,0.9987826119528829
-10.38392976588629,0.9999966715020931,-10.38392976588629,0.9999995828984837,-10.38392976588629,0.9999997619214146,-10.38392976588629,0.9999913538559737,-10.38392976588629,0.9999993610037308,-10.38392976588629,0.9999999309175763,-10.38392976588629,0.9998774887383394,-10.38392976588629,0.9999999916798802,-10.38392976588629,0.9999811410928747,-10.38392976588629,0.999946861079704,-10.38392976588629,0.9989116194955013
-10.270836120401338,0.9999970356661642,-10.270836120401338,0.9999996351639823,-10.270836120401338,0.9999997941650001,-10.270836120401338,0.9999922768015732,-10.270836120401338,0.9999994442605207,-10.270836120401338,0.9999999418836298,-10.270836120401338,0.9998896555700657,-10.270836120401338,0.9999999932251431,-10.270836120401338,0.9999836564220245,-10.270836120401338,0.9999537418241176,-10.270836120401338,0.9990269693286847
-10.15774247491639,0.9999973599879027,-10.15774247491639,0.9999996808802801,-10.15774247491639,0.999999822041756,-10.15774247491639,0.9999931012266411,-10.15774247491639,0.9999995166695324,-10.15774247491639,0.9999999511089466,-10.15774247491639,0.999900614210168,-10.15774247491639,0.9999999944834104,-10.15774247491639,0.9999858362709114,-10.15774247491639,0.9999597316445752,-10.15774247491639,0.9991301046864306
-10.044648829431438,0.9999976488263425,-10.044648829431438,0.999999720868034,-10.044648829431438,0.9999998461430927,-10.044648829431438,0.9999938376476899,-10.044648829431438,0.9999995796441548,-10.044648829431438,0.9999999588698484,-10.044648829431438,0.9999104846119088,-10.044648829431438,0.9999999955079846,-10.044648829431438,0.9999877253827975,-10.044648829431438,0.9999649458898896,-10.044648829431438,0.9992223168306188
-9.93155518394649,0.9999979060636129,-9.93155518394649,0.9999997558450661,-9.93155518394649,0.9999998669803246,-9.93155518394649,0.99999449545868,-9.93155518394649,0.9999996344136215,-9.93155518394649,0.9999999653987951,-9.93155518394649,0.9999193748234733,-9.93155518394649,0.9999999963422688,-9.93155518394649,0.999989362533796,-9.93155518394649,0.9999694849766526,-9.93155518394649,0.9993047609457314
-9.818461538461538,0.9999981351571137,-9.818461538461538,0.9999997864392519,-9.818461538461538,0.9999998849955177,-9.818461538461538,0.9999950830508403,-9.818461538461538,0.9999996820470068,-9.818461538461538,0.9999999708913452,-9.818461538461538,0.9999273821687125,-9.818461538461538,0.9999999970216047,-9.818461538461538,0.9999907813286013,-9.818461538461538,0.9999734363217425,-9.818461538461538,0.9993784703928716
-9.70536789297659,0.9999983391859825,-9.70536789297659,0.9999998131997898,-9.70536789297659,0.9999999005708676,-9.70536789297659,0.9999956079196942,-9.70536789297659,0.9999997234740922,-9.70536789297659,0.9999999755120149,-9.70536789297659,0.9999345943109328,-9.70536789297659,0.9999999975747704,-9.70536789297659,0.9999920108901269,-9.70536789297659,0.9999768760248523,-9.70536789297659,0.9994443694880509
-9.592274247491638,0.9999985208924786,-9.592274247491638,0.9999998366070604,-9.592274247491638,0.9999999140368084,-9.592274247491638,0.999996076760669,-9.592274247491638,0.9999997595035147,-9.592274247491638,0.9999999793992058,-9.592274247491638,0.9999410902112869,-9.592274247491638,0.9999999980251986,-9.592274247491638,0.9999930764571882,-9.592274247491638,0.9999798703333449,-9.592274247491638,0.9995032849540121
-9.47918060200669,0.9999986827188396,-9.47918060200669,0.9999998570812496,-9.47918060200669,0.9999999256790226,-9.47918060200669,0.9999964955544965,-9.47918060200669,0.9999997908385525,-9.47918060200669,0.9999999826693492,-9.47918060200669,0.9999469409921882,-9.47918060200669,0.9999999983919707,-9.47918060200669,0.9999939999024905,-9.47918060200669,0.9999824769175737,-9.47918060200669,0.9995559561804878
-9.366086956521741,0.9999988268401047,-9.366086956521741,0.9999998749898912,-9.366086956521741,0.9999999357445021,-9.366086956521741,0.999996869643501,-9.366086956521741,0.9999998180908514,-9.366086956521741,0.999999985420394,-9.366086956521741,0.9999522107151381,-9.366086956521741,0.9999999986906236,-9.366086956521741,0.9999948001815443,-9.366086956521741,0.9999847459811763,-9.366086956521741,0.9996030444146293
-9.25299331103679,0.9999989551933484,-9.25299331103679,0.9999998906544647,-9.25299331103679,0.9999999444467882,-9.25299331103679,0.9999972037997423,-9.25299331103679,0.9999998417923633,-9.25299331103679,0.9999999877347417,-9.25299331103679,0.9999569570814373,-9.25299331103679,0.9999999989338089,-9.25299331103679,0.9999954937217201,-9.25299331103679,0.9999867212276786,-9.25299331103679,0.9996451409913756
-9.139899665551841,0.9999990695037156,-9.139899665551841,0.999999904356166,-9.139899665551841,0.9999999519705015,-9.139899665551841,0.9999975022858885,-9.139899665551841,0.9999998624057317,-9.139899665551841,0.9999999896817128,-9.139899665551841,0.9999612320634147,-9.139899665551841,0.9999999991318282,-9.139899665551841,0.9999960947594169,-9.139899665551841,0.9999884407020012,-9.139899665551841,0.9996827747026176
-9.02680602006689,0.9999991713076068,-9.02680602006689,0.999999916340956,-9.02680602006689,0.9999999584752592,-9.02680602006689,0.999997768909588,-9.02680602006689,0.99999988033332,-9.02680602006689,0.9999999913196244,-9.02680602006689,0.9999650824730499,-9.02680602006689,0.9999999992930704,-9.02680602006689,0.9999966156322706,-9.02680602006689,0.9999899375230451,-9.02680602006689,0.9997164183941356
-8.91371237458194,0.9999992619733291,-8.91371237458194,0.9999999268239745,-8.91371237458194,0.9999999640990609,-8.91371237458194,0.9999980070720419,-8.91371237458194,0.9999998959250671,-8.91371237458194,0.9999999926975358,-8.91371237458194,0.9999685504741954,-8.91371237458194,0.9999999994243656,-8.91371237458194,0.9999970670323922,-8.91371237458194,0.9999912405214527,-8.91371237458194,0.999746494870317
-8.800618729096989,0.999999342719487,-8.800618729096989,0.9999999359934032,-8.800618729096989,0.9999999689612168,-8.800618729096989,0.9999982198113874,-8.800618729096989,0.9999999094853165,-8.800618729096989,0.9999999938567194,-8.800618729096989,0.999971674043982,-8.800618729096989,0.9999999995312758,-8.800618729096989,0.9999974582258315,-8.800618729096989,0.9999923747948125,-8.800618729096989,0.9997733821785642
-8.68752508361204,0.9999994146313593,-8.68752508361204,0.9999999440138432,-8.68752508361204,0.9999999731648785,-8.68752508361204,0.9999984098414536,-8.68752508361204,0.9999999212787587,-8.68752508361204,0.9999999948318958,-8.68752508361204,0.9999744873884462,-8.68752508361204,0.9999999996183302,-8.68752508361204,0.9999977972427758,-8.68752508361204,0.9999933621909916,-8.68752508361204,0.9997974183379739
-8.574431438127093,0.999999478675488,-8.574431438127093,0.9999999510292705,-8.574431438127093,0.9999999767992277,-8.574431438127093,0.9999985795863803,-8.574431438127093,0.9999999315355965,-8.574431438127093,0.999999995652274,-8.574431438127093,0.999977021316915,-8.574431438127093,0.9999999996892162,-8.574431438127093,0.9999980910423792,-8.574431438127093,0.9999942217288957,-8.574431438127093,0.9998189055702654
-8.46133779264214,0.9999995357126672,-8.46133779264214,0.9999999571656194,-8.46133779264214,0.9999999799413677,-8.46133779264214,0.999998731211539,-8.46133779264214,0.9999999404560387,-8.46133779264214,0.9999999963424264,-8.46133779264214,0.9999793035792388,-8.46133779264214,0.9999999997469369,-8.46133779264214,0.9999983456556106,-8.46133779264214,0.9999949699647587,-8.46133779264214,0.9998381140849826
-8.348244147157192,0.9999995865095135,-8.348244147157192,0.9999999625330441,-8.348244147157192,0.9999999826579594,-8.348244147157192,0.999998866651157,-8.348244147157192,0.9999999482142086,-8.348244147157192,0.9999999969230249,-8.348244147157192,0.9999813591695556,-8.348244147157192,0.9999999997939373,-8.348244147157192,0.9999985663090496,-8.348244147157192,0.9999956213110078,-8.348244147157192,0.9998552854656276
-8.23515050167224,0.9999996317487697,-8.23515050167224,0.9999999672278959,-8.23515050167224,0.9999999850066363,-8.23515050167224,0.9999989876329892,-8.23515050167224,0.9999999549615419,-8.23515050167224,0.99999999741146,-8.23515050167224,0.999983210599904,-8.23515050167224,0.9999999998322084,-8.23515050167224,0.9999987575321715,-8.23515050167224,0.9999961883138482,-8.23515050167224,0.9998706356985642
-8.122056856187292,0.9999996720384813,-8.122056856187292,0.9999999713344522,-8.122056856187292,0.999999987037226,-8.122056856187292,0.9999990957003597,-8.122056856187292,0.9999999608297443,-8.122056856187292,0.9999999978223613,-8.122056856187292,0.9999848781466799,-8.122056856187292,0.9999999998633717,-8.122056856187292,0.9999989232503247,-8.122056856187292,0.9999966818949051,-8.122056856187292,0.9998843578821857
-8.00896321070234,0.9999997079201686,-8.00896321070234,0.9999999749264308,-8.00896321070234,0.9999999887928076,-8.00896321070234,0.9999991922318473,-8.00896321070234,0.99999996593336,-8.00896321070234,0.999999998168037,-8.00896321070234,0.9999863800726259,-8.00896321070234,0.9999999998887472,-8.00896321070234,0.9999990668653055,-8.00896321070234,0.9999971115615824,-8.00896321070234,0.9998966246499518
-7.895869565217392,0.999999739876105,-7.895869565217392,0.9999999780683111,-7.895869565217392,0.9999999903106264,-7.895869565217392,0.9999992784588728,-7.895869565217392,0.9999999703720097,-7.895869565217392,0.9999999984588404,-7.895869565217392,0.9999877328267854,-7.895869565217392,0.9999999999094098,-7.895869565217392,0.9999991913251878,-7.895869565217392,0.9999974855901819,-7.895869565217392,0.9999075903373899
-7.782775919732444,0.9999997683358001,-7.782775919732444,0.9999999808164935,-7.782775919732444,0.9999999916228831,-7.782775919732444,0.9999993554814068,-7.782775919732444,0.9999999742323338,-7.782775919732444,0.999999998703482,-7.782775919732444,0.9999889512246045,-7.782775919732444,0.9999999999262348,-7.782775919732444,0.999999299184839,-7.782775919732444,0.9999978111853142,-7.782775919732444,0.9999173929200189
-7.669682274247492,0.9999997936817709,-7.669682274247492,0.9999999832203109,-7.669682274247492,0.9999999927574172,-7.669682274247492,0.9999994242820015,-7.669682274247492,0.9999999775896843,-7.669682274247492,0.9999999989092896,-7.669682274247492,0.9999900486101542,-7.669682274247492,0.9999999999399349,-7.669682274247492,0.9999993926583648,-7.669682274247492,0.9999980946186687,-7.669682274247492,0.9999261557463378
-7.556588628762544,0.9999998162546844,-7.556588628762544,0.9999999853229145,-7.556588628762544,0.9999999937382988,-7.556588628762544,0.999999485738325,-7.556588628762544,0.9999999805095946,-7.556588628762544,0.9999999990824275,-7.556588628762544,0.9999910370022446,-7.556588628762544,0.9999999999510905,-7.556588628762544,0.9999994736645584,-7.556588628762544,0.9999983413498148,-7.556588628762544,0.9999339890874854
-7.443494983277592,0.9999998363579355,-7.443494983277592,0.9999999871620481,-7.443494983277592,0.9999999945863371,-7.443494983277592,0.9999995406343568,-7.443494983277592,0.999999983049061,-7.443494983277592,0.9999999992280819,-7.443494983277592,0.9999919272260335,-7.443494983277592,0.9999999999601743,-7.443494983277592,0.999999543866289,-7.443494983277592,0.9999985561313611,-7.443494983277592,0.9999409915229176
-7.330401337792644,0.9999998542617258,-7.330401337792644,0.9999999887707266,-7.330401337792644,0.9999999953195233,-7.330401337792644,0.9999995896703894,-7.330401337792644,0.9999999852576522,-7.330401337792644,0.999999999350615,-7.330401337792644,0.9999927290315661,-7.330401337792644,0.9999999999675708,-7.330401337792644,0.9999996047046348,-7.330401337792644,0.9999987431005002,-7.330401337792644,0.9999472511794143
-7.217307692307692,0.9999998702066941,-7.217307692307692,0.999999990177827,-7.217307692307692,0.9999999959534123,-7.217307692307692,0.9999996334719605,-7.217307692307692,0.9999999871784789,-7.217307692307692,0.9999999994536977,-7.217307692307692,0.9999934512005444,-7.217307692307692,0.9999999999735938,-7.217307692307692,0.9999996574284676,-7.217307692307692,0.9999989058586966,-7.217307692307692,0.9999528468389115
-7.104214046822744,0.9999998844071518,-7.104214046822744,0.999999991408609,-7.104214046822744,0.9999999965014519,-7.104214046822744,0.9999996725978348,-7.104214046822744,0.9999999888490353,-7.104214046822744,0.999999999540417,-7.104214046822744,0.9999941016424949,-7.104214046822744,0.9999999999784981,-7.104214046822744,0.999999703120086,-7.104214046822744,0.9999990475410588,-7.104214046822744,0.9999578489290174
-6.991120401337792,0.9999998970539624,-6.991120401337792,0.9999999924851658,-6.991120401337792,0.9999999969752693,-6.991120401337792,0.9999997075471292,-6.991120401337792,0.9999999903019298,-6.991120401337792,0.9999999996133706,-6.991120401337792,0.9999946874813854,-6.991120401337792,0.9999999999824916,-6.991120401337792,0.9999997427174343,-6.991120401337792,0.9999991708767277,-6.991120401337792,0.9999623204086182
-6.878026755852844,0.9999999083171078,-6.878026755852844,0.9999999934268231,-6.878026755852844,0.9999999973849163,-6.878026755852844,0.9999997387656819,-6.878026755852844,0.9999999915655219,-6.878026755852844,0.9999999996747435,-6.878026755852844,0.9999952151336429,-6.878026755852844,0.9999999999857434,-6.878026755852844,0.9999997770333555,-6.878026755852844,0.9999992782414444,-6.878026755852844,0.9999663175596704
-6.764933110367895,0.9999999183479722,-6.764933110367895,0.9999999942504847,-6.764933110367895,0.9999999977390839,-6.764933110367895,0.9999997666517395,-6.764933110367895,0.9999999926644765,-6.764933110367895,0.9999999997263744,-6.764933110367895,0.999995690378422,-6.764933110367895,0.9999999999883913,-6.764933110367895,0.9999998067722771,-6.764933110367895,0.9999993717033127,-6.764933110367895,0.9999698906950983
-6.6518394648829435,0.9999999272813775,-6.6518394648829435,0.9999999949709362,-6.6518394648829435,0.9999999980452854,-6.6518394648829435,0.9999997915610365,-6.6518394648829435,0.9999999936202448,-6.6518394648829435,0.9999999997698095,-6.6518394648829435,0.9999961184208955,-6.6518394648829435,0.9999999999905473,-6.6518394648829435,0.9999998325446712,-6.6518394648829435,0.999999453062635,-6.6518394648829435,0.9999730847916853
-6.538745819397995,0.9999999352373947,-6.538745819397995,0.9999999956011103,-6.538745819397995,0.9999999983100174,-6.538745819397995,0.9999998138113335,-6.538745819397995,0.9999999944514832,-6.538745819397995,0.9999999998063496,-6.538745819397995,0.9999965039492607,-6.538745819397995,0.9999999999923028,-6.538745819397995,0.9999998548795863,-6.538745819397995,0.9999995238865904,-6.538745819397995,0.9999759400558893
-6.425652173913043,0.999999942322958,-6.425652173913043,0.9999999961523196,-6.425652173913043,0.9999999985388961,-6.425652173913043,0.999999833686472,-6.425652173913043,0.999999995174417,-6.425652173913043,0.9999999998370894,-6.425652173913043,0.9999968511860832,-6.425652173913043,0.9999999999937323,-6.425652173913043,0.9999998742355078,-6.425652173913043,0.9999995855394214,-6.425652173913043,0.9999784924296888
-6.312558528428095,0.9999999486333022,-6.312558528428095,0.9999999966344588,-6.312558528428095,0.9999999987367771,-6.312558528428095,0.9999998514399931,-6.312558528428095,0.9999999958031573,-6.312558528428095,0.9999999998629496,-6.312558528428095,0.9999971639345422,-6.312558528428095,0.9999999999948965,-6.312558528428095,0.9999998910097688,-6.312558528428095,0.9999996392087129,-6.312558528428095,0.9999807740428115
-6.199464882943143,0.9999999542532428,-6.199464882943143,0.999999997056183,-6.199464882943143,0.9999999989078587,-6.199464882943143,0.9999998672983742,-6.199464882943143,0.9999999963499773,-6.199464882943143,0.9999999998847047,-6.199464882943143,0.999997445620083,-6.199464882943143,0.9999999999958444,-6.199464882943143,0.9999999055467066,-6.199464882943143,0.9999996859282676,-6.199464882943143,0.9999828136170195
-6.086371237458195,0.9999999592583154,-6.086371237458195,0.9999999974250622,-6.086371237458195,0.9999999990557702,-6.086371237458195,0.9999998814639158,-6.086371237458195,0.9999999968255502,-6.086371237458195,0.9999999999030067,-6.086371237458195,0.9999976993279334,-6.086371237458195,0.9999999999966163,-6.086371237458195,0.9999999181447317,-6.086371237458195,0.9999997265980195,-6.086371237458195,0.9999846368275375
-5.973277591973243,0.9999999637157919,-5.973277591973243,0.9999999977477185,-5.973277591973243,0.9999999991836497,-5.973277591973243,0.9999998941173242,-5.973277591973243,0.9999999972391593,-5.973277591973243,0.9999999999184033,-5.973277591973243,0.9999979278368931,-5.973277591973243,0.9999999999972446,-5.973277591973243,0.9999999290624532,-5.973277591973243,0.9999997620013683,-5.973277591973243,0.9999862666261582
-5.860183946488295,0.9999999676855836,-5.860183946488295,0.9999999980299441,-5.860183946488295,0.9999999992942101,-5.860183946488295,0.9999999054200152,-5.860183946488295,0.9999999975988778,-5.860183946488295,0.9999999999313558,-5.860183946488295,0.9999981336497686,-5.860183946488295,0.9999999999977565,-5.860183946488295,0.9999999385239868,-5.860183946488295,0.9999997928202703,-5.860183946488295,0.9999877235300892
-5.747090301003347,0.9999999712210476,-5.747090301003347,0.9999999982768049,-5.747090301003347,0.999999999389797,-5.747090301003347,0.9999999155161745,-5.747090301003347,0.9999999979117276,-5.747090301003347,0.9999999999422522,-5.747090301003347,0.999998319020784,-5.747090301003347,0.999999999998173,-5.747090301003347,0.9999999467235567,-5.747090301003347,0.9999998196483738,-5.747090301003347,0.9999890258801726
