"Bs_1,2-Dichlorobenzene","Mean_fit_1,2-Dichlorobenzene",Bs_Ethylbenzene,Mean_fit_Ethylbenzene,Bs_Isobutylbenzene,Mean_fit_Isobutylbenzene,Bs_n-Butylbenzene,Mean_fit_n-Butylbenzene,Bs_p-Xylene,Mean_fit_p-Xylene,Bs_Toluene,Mean_fit_Toluene,"Bs_1,2-Benzenedithiol","Mean_fit_1,2-Benzenedithiol",Bs_Thianaphthene,Mean_fit_Thianaphthene,Bs_Benzofuran,Mean_fit_Benzofuran,Bs_Benzene,Mean_fit_Benzene,Bs_m-xylene,Mean_fit_m-xylene,Bs_1-Methylpyrrole,Mean_fit_1-Methylpyrrole,"Bs_Thieno[2,3-c]pyridine","Mean_fit_Thieno[2,3-c]pyridine",Bs_Indene,Mean_fit_Indene,Bs_n-Methylaniline,Mean_fit_n-Methylaniline,Bs_o-xylene,Mean_fit_o-xylene,Bs_2-Fluorobenzaldehyde,Mean_fit_2-Fluorobenzaldehyde,Bs_Indole,Mean_fit_Indole,Bs_Phenol,Mean_fit_Phenol
0.3308260869565238,1.0,-0.4088585840594874,0.9989075448128357,0.9055852842809387,0.9949689976971761,1.0065852842809377,0.999863237268342,2.228585284280939,0.9999903709267689,-0.7972490389132645,0.9999999250368999,-0.030996655518393368,1.0,-3.5524147157190633,0.9995846987669181,-5.30577591973244,0.9990459971913022,1.3533560088357106,0.9998900665601126,2.4540936454849493,0.9999545347210372,-0.8954147157190633,0.9999999999998077,-2.182909698996653,0.9999815328818018,-0.9804147157190641,1.0,-5.032414715719064,0.996301903927353,1.924585284280937,0.9934396671653433,-0.5684147157190651,0.9981331355674672,-5.516414715719062,0.9991075407286598,-2.5357424749163897,0.999845705980439
0.4362173913043499,1.0,-0.2649594170697185,0.9990289107106801,1.0109799331103702,0.9952913369081289,1.1119799331103692,0.9998777573019934,2.3339799331103706,0.9999914642861825,-0.6533498719234956,0.9999999464246501,0.09882274247491907,1.0,-3.447020066889632,0.9996301874584643,-5.161876254180605,0.9991868432887004,1.4972551758254795,0.9999058625737663,2.5600367892976585,0.9999596216631448,-0.7900200668896318,0.9999999999998648,-2.075785953177256,0.9999834034316416,-0.8750200668896326,1.0,-4.927020066889632,0.996573260524858,2.0299799331103685,0.9938947715630427,-0.4630200668896336,0.9982679106202934,-5.41102006688963,0.999190063708588,-2.422648829431438,0.9998636461088553
0.541608695652176,1.0,-0.12106025007994958,0.9991368051610521,1.1163745819398017,0.9955931151336629,1.2173745819398007,0.9998907359190962,2.439374581939802,0.9999924334980554,-0.5094507049337267,0.9999999617102534,0.2286421404682315,1.0,-3.3416254180602003,0.9996706953331803,-5.017976588628763,0.9993069097190176,1.6411543428152484,0.9999193890875132,2.6659799331103677,0.9999641394665031,-0.6846254180602003,0.9999999999999047,-1.968662207357859,0.9999850845147503,-0.7696254180602011,1.0,-4.821625418060201,0.9968247691445138,2.1353745819398,0.9943184849487863,-0.3576254180602021,0.9983929714863905,-5.305625418060199,0.9992649616547231,-2.3095551839464896,0.9998795005477547
0.647000000000002,1.0,0.022838916909812212,0.9992327210304541,1.2217692307692332,0.9958756325388494,1.3227692307692323,0.9999023367193496,2.5447692307692336,0.9999932926587509,-0.3655515379439649,0.9999999726347159,0.3584615384615404,1.0,-3.236230769230769,0.9997067674292518,-4.874076923076927,0.9994092582550393,1.7850535098050102,0.9999309721240431,2.771923076923077,0.999968151803349,-0.5792307692307688,0.9999999999999329,-1.8615384615384585,0.9999865953215421,-0.6642307692307696,1.0,-4.716230769230769,0.9970578725608148,2.2407692307692315,0.9947129483230034,-0.2522307692307706,0.9985090161546892,-5.200230769230767,0.9993329381215483,-2.196461538461538,0.9998935117208714
0.7523913043478281,1.0,0.1667380838995811,0.9993179862637068,1.3271638795986611,0.9961401084835647,1.4281638795986602,0.9999127059454551,2.6501638795986615,0.999994054264101,-0.221652370954196,0.9999999804423155,0.4882809364548528,1.0,-3.130836120401341,0.9997388892131116,-4.730177257525085,0.9994965006134291,1.928952676794779,0.9999408908846082,2.877866220735786,0.9999717152235158,-0.4738361204013408,0.9999999999999529,-1.7544147157190615,0.999987953098806,-0.5588361204013381,1.0,-4.610836120401338,0.9972739099415389,2.3461638795986595,0.9950801599088895,-0.1468361204013391,0.9986166927655313,-5.0948361204013395,0.9993946319219941,-2.0833678929765895,0.9999058938866191
0.8577826086956541,1.0,0.31063725088935,0.9993937819955082,1.4325585284280926,0.9963876863688418,1.5335585284280917,0.9999219743232264,2.755558528428093,0.9999947293911237,-0.07775320396442709,0.9999999860223261,0.6181003344481617,1.0,-3.0254414715719093,0.9997674930759485,-4.586277591973243,0.9995708643137899,2.072851843784548,0.9999493844697672,2.9838093645484953,0.9999748799509579,-0.3684414715719093,0.9999999999999669,-1.6472909698996645,0.9999891733465393,-0.4534414715719066,1.0,-4.505441471571906,0.9974741241076303,2.451558528428091,0.9954219842361846,-0.041441471571907584,0.9987166031283939,-4.989441471571908,0.9994506230541518,-1.9702742474916377,0.99991683640776
0.9631739130434802,1.0,0.4545364178791189,0.9994611586956957,1.5379531772575241,0.9966194382146516,1.6389531772575232,0.9999302587068931,2.8609531772575245,0.9999953278591129,0.06614596302534181,0.9999999900103017,0.7479197324414741,1.0,-2.920046822742478,0.999792964124772,-4.442377926421408,0.9996342489812635,2.216751010774317,0.9999566576363592,3.0897525083612045,0.9999776905912344,-0.2630468227424778,0.9999999999999767,-1.5401672240802675,0.999990269994849,-0.3480468227424751,1.0,-4.400046822742475,0.9976596683100967,2.5569531772575225,0.9957401607067254,0.06395317725752392,0.9988093059972948,-4.8840468227424765,0.9995014380908853,-1.8571806020066894,0.999926506642077
1.0685652173913063,1.0,0.5984355848688878,0.9995210505568858,1.6433478260869556,0.99683636898115,1.7443478260869547,0.99993766355017,2.966347826086956,0.9999958583724391,0.21004513001511071,0.9999999928604664,0.8777391304347866,1.0,-2.8146521739130463,0.9998156453440094,-4.298478260869565,0.9996882744570673,2.360650177764086,0.9999628857286701,3.1956956521739137,0.999980186759902,-0.1576521739130463,0.9999999999999836,-1.433043478260867,0.9999912555629432,-0.2426521739130436,1.0,-4.294652173913043,0.9978316125523196,2.662347826086954,0.9960363116629091,0.16934782608695542,0.9988953201197365,-4.778652173913045,0.9995475550800457,-1.7440869565217412,0.9999350524978619
1.1739565217391323,1.0,0.7423347518586496,0.9995742883120484,1.7487424749163871,0.997039420645277,1.8497424749163862,0.9999442822214935,3.0717424749163875,0.9999963286471375,0.3539442970048725,0.9999999948974494,1.0075585284280955,1.0,-2.709257525083615,0.9998358421955538,-4.15457859531773,0.999734321892745,2.5045493447538476,0.9999682189020664,3.301638795986623,0.9999824036406492,-0.05225752508361481,0.9999999999999885,-1.32591973244147,0.999992141302022,-0.1372575250836121,1.0,-4.189257525083612,0.9979909494850725,2.7677424749163855,0.9963119499806616,0.2747424749163869,0.9989751270741285,-4.6732575250836135,0.9995894079989323,-1.6309933110367894,0.9999426046929787
1.2793478260869584,1.0,0.8862339188484185,0.9996216106503579,1.8541371237458186,0.9972294760443866,1.9551371237458177,0.9999501981799028,3.177137123745819,0.999996745523125,0.4978434639946414,0.9999999963532602,1.137377926421408,1.0,-2.6038628762541833,0.9998538267179703,-4.010678929765888,0.9997735688396153,2.6484485117436165,0.9999727857404824,3.407581939799332,0.9999843724810246,0.053137123745816695,0.9999999999999918,-1.218795986622073,0.999992937323699,-0.031862876254180605,1.0,-4.08386287625418,0.9981385999003796,2.873137123745817,0.9965684862086621,0.38013712374581843,0.9990491739097461,-4.567862876254182,0.9996273908028958,-1.517899665551841,0.9999492787518149
1.3847391304347845,1.0,1.0301330858381874,0.9996636743822518,1.9595317725752501,0.997407362498322,2.060531772575249,0.9999554860263018,3.2825317725752505,0.9999971150636768,0.6417426309844103,0.9999999973937128,1.2671973244147168,1.0,-2.498468227424752,0.9998698411790682,-3.8667792642140455,0.9998070192023304,2.7923476787333854,0.9999766963546507,3.5135250836120413,0.9999861210327285,0.1585317725752482,0.9999999999999942,-1.1116722408026725,0.9999936527154177,0.0735317725752509,1.0,-3.9784682274247487,0.9982754178491613,2.9785317725752485,0.9968072352755286,0.48553177257524993,0.9991178756024344,-4.4624682274247505,0.9996618611045159,-1.4048060200668893,0.9999551767704663
1.4901304347826105,1.0,1.1740322528279563,0.9997010634888774,2.0649264214046816,0.9975738552210431,2.1659264214046807,0.9999602124432806,3.387926421404682,0.9999974426436078,0.7856417979741792,0.9999999981373138,1.3970167224080292,1.0,-2.3930735785953203,0.9998841013302632,-3.7228795986622103,0.9998355288020735,2.9362468457231543,0.9999800450355432,3.6194682274247505,0.9999876739426687,0.2639264214046797,0.999999999999996,-1.0045484949832755,0.999994295644182,0.1789264214046824,1.0,-3.873073578595317,0.9984021954064175,3.08392642140468,0.9970294227864406,0.5909264214046814,0.9991816173384622,-4.357073578595319,0.9996931435166272,-1.291712374581941,0.9999603889770121
1.5955217391304366,1.0,1.3179314198177252,0.9997342971768922,2.170321070234113,0.9977296805325847,2.2713210702341122,0.9999644370353016,3.4933210702341135,0.999997733027443,0.9295409649639481,0.9999999986687576,1.5268361204013416,1.0,-2.287678929765889,0.9998967993059417,-3.578979933110368,0.9998598271884046,3.080146012712923,0.9999829125268221,3.7254113712374597,0.9999890531002802,0.3693210702341112,0.9999999999999971,-0.8974247491638785,0.9999948734497788,0.2843210702341139,1.0,-3.7676789297658857,0.9985196671064901,3.1893210702341115,0.9972361909302935,0.6963210702341129,0.9992407566381591,-4.2516789297658875,0.99972153268953,-1.1786187290969892,0.999964995110628
1.7009130434782627,1.0,1.461830586807487,0.9997638370467778,2.2757157190635446,0.9978755188817563,2.3767157190635437,0.9999682130797893,3.598715719063545,0.9999979904387122,1.07344013195371,0.9999999990485748,1.6566555183946505,1.0,-2.1822842809364573,0.9999081062063979,-3.435080267558533,0.9998805362469911,3.224045179702685,0.9999853679709667,3.831354515050169,0.9999902779460002,0.4747157190635427,0.999999999999998,-0.7903010033444815,0.9999953927285619,0.3897157190635454,1.0,-3.662284280936454,0.9986285140697659,3.294715719063543,0.9974286040179932,0.8017157190635444,0.9992956253302355,-4.146284280936456,0.9997472960700716,-1.065525083612041,0.9999690656405423
1.8063043478260887,1.0,1.605729753797256,0.9997900934713136,2.381110367892976,0.998012007689631,2.4821103678929752,0.9999715881985678,3.7041103678929765,0.9999982186213773,1.2173392989434788,0.9999999993200264,1.786474916387963,1.0,-2.076889632107026,0.9999181743987529,-3.2911806020066905,0.9998981860715357,3.367944346692454,0.9999874705759091,3.937297658862878,0.9999913657452388,0.5801103678929742,0.9999999999999987,-0.683177257525081,0.9999958594087502,0.4951103678929769,1.0,-3.5568896321070227,0.9987293678410184,3.4001103678929745,0.9976076536719087,0.9071103678929759,0.9993465313869946,-4.0408896321070245,0.9997706764078086,-0.9524314381270926,0.9999726628434124
1.9116956521739148,1.0,1.7496289207870248,0.9998134312705144,2.4865050167224076,0.9981397440234715,2.5875050167224067,0.9999746049580778,3.809505016722408,0.9999984208942843,1.3612384659332477,0.9999999995140298,1.9162943143812718,1.0,-1.9714949832775943,0.999927139566552,-3.147280936454848,0.9999132285004088,3.511843513682223,0.9999892710422963,4.043240802675587,0.9999923318317089,0.6855050167224057,0.9999999999999991,-0.576053511705684,0.9999962788180993,0.6005050167224084,1.0,-3.451494983277591,0.9988228139584409,3.505505016722406,0.9977742636858583,1.0125050167224074,0.9993937606299871,-3.935494983277593,0.9997918940312376,-0.8393377926421408,0.9999758417555502
2.017086956521741,1.0,1.8935280877767937,0.9998341747600531,2.591899665551839,0.9982592871103584,2.6928996655518382,0.999977301405925,3.9148996655518395,0.9999986001994342,1.5051376329230166,0.9999999996526823,2.0461137123745843,1.0,-1.8661003344481628,0.9999351225354117,-3.003381270903013,0.9999260486603372,3.6557426806719917,0.9999908127857443,4.1491839464882965,0.9999931898235331,0.7908996655518372,0.9999999999999993,-0.468929765886287,0.9999966557447199,0.7058996655518399,1.0,-3.3461003344481597,0.9989093952713406,3.6108996655518375,0.9979292945742932,1.117899665551839,0.9994375783150403,-3.8301003344481614,0.9998111489150212,-0.7262441471571925,0.9999786510145166
2.122478260869567,1.0,2.0374272547665626,0.9998526122418931,2.6972943143812707,0.9983711606993847,2.7982943143812697,0.9999797115505048,4.020294314381271,0.9999987591447715,1.6490367999127855,0.9999999997517757,2.1759331103678967,1.0,-1.7607056856187313,0.9999422308991253,-2.8594816053511707,0.9999369748096528,3.7996418476617535,0.9999921329835187,4.255127090301006,0.9999939518151795,0.8962943143812687,0.9999999999999996,-0.36180602006688645,0.9999969944917367,0.8112943143812714,1.0,-3.240705685618728,0.9989896150233829,3.716294314381269,0.9980735478286169,1.2232943143812705,0.9994782306050055,-3.72470568561873,0.9998286225572565,-0.6131505016722407,0.9999811336029308
2.227869565217393,1.0,2.1813264217563244,0.9998689999983894,2.802688963210702,0.9984758552808934,2.9036889632107012,0.9999818657897394,4.1256889632107026,0.9999989000421143,1.7929359669025473,0.9999999998225966,2.3057525083612056,1.0,-1.6553110367892998,0.9999485604679884,-2.7155819397993355,0.9999462867309288,3.9435410146515224,0.9999932634708572,4.361070234113715,0.9999946285479266,1.0016889632107002,0.9999999999999996,-0.25468227424748946,0.9999972989264113,0.9166889632107029,1.0,-3.1353110367892967,0.9990639397172718,3.8216889632107005,0.9982077698978091,1.328688963210702,0.9995159459380194,-3.6193110367892984,0.9998444796841336,-0.5000568561872925,0.9999833275058488
2.333260869565219,1.0,2.3252255887460933,0.9998835658444878,2.9080836120401337,0.9985738301708372,3.0090836120401327,0.9999837912943209,4.231083612040134,0.9999990249407804,1.9368351338923162,0.9999999998732116,2.435571906354518,1.0,-1.5499163879598683,0.9999541965587422,-2.571682274247493,0.9999542228862974,4.087440181641291,0.9999942315085232,4.4670133779264205,0.9999952295612572,1.1070836120401317,0.9999999999999998,-0.14755852842809247,0.9999975725242898,1.0220836120401344,1.0,-3.029916387959865,0.9991328017757669,3.927083612040132,0.9983326559097648,1.4340836120401335,0.9995509362985541,-3.513916387959867,0.9998588697977578,-0.38696321070234063,0.9999852662917416
2.438652173913045,1.0,2.469124755735862,0.9998965122866875,3.013478260869565,0.9986655154679599,3.1144782608695643,0.999985512350287,4.336478260869566,0.9999991356573913,2.080734300882085,0.9999999999093856,2.565391304347827,1.0,-1.4445217391304368,0.9999592151434239,-2.427782608695651,0.999960986517524,4.23133934863106,0.9999950604400896,4.57295652173913,0.9999957633273167,1.2124782608695632,0.9999999999999998,-0.040434782608695485,0.999997818408878,1.127478260869566,1.0,-2.9245217391304337,0.9991966020130114,4.0324782608695635,0.9984488531489784,1.539478260869565,0.9995833983980462,-3.4085217391304354,0.9998719285814885,-0.27386956521739236,0.9999869796259557
2.544043478260871,1.0,2.613023922725631,0.999908019332121,3.1188729096989967,0.9987513138911299,3.2198729096989958,0.9999870506652409,4.441872909698997,0.9999992338022956,2.224633467871854,0.9999999999352389,2.695210702341143,1.0,-1.3391270903010053,0.9999636838725312,-2.2838829431438157,0.9999667508462049,4.375238515620829,0.9999957702547886,4.678899665551839,0.9999962373703298,1.3178729096989947,0.9999999999999998,0.06668896321070505,0.9999980393873007,1.2328729096989974,1.0,-2.819127090301002,0.999255711929258,4.137872909698995,0.9985569643054435,1.6448729096989965,0.9996135147714337,-3.303127090301004,0.9998837791758476,-0.1607759197324441,0.9999884937244918
2.6494347826086972,1.0,2.756923089715393,0.9999182469863674,3.224267558528428,0.9988316025037752,3.3252675585284273,0.9999884256420721,4.547267558528429,0.9999993208029897,2.368532634861616,0.9999999999537159,2.825030100334452,1.0,-1.2337324414715738,0.9999676629862341,-2.1399832775919734,0.9999716635066561,4.519137682610591,0.9999963780694932,4.784842809364548,0.9999966583726564,1.4232675585284262,1.0,0.17381270903010204,0.9999982379823461,1.338267558528429,1.0,-2.7137324414715707,0.9993104758412413,4.2432675585284265,0.9986575505088787,1.750267558528428,0.9996414547955054,-3.1977324414715724,0.999894533336865,-0.04768227424749227,0.9999898317550396
2.7548260869565233,1.0,2.900822256705162,0.9999273374743782,3.3296622073578597,0.9989067343320314,3.4306622073578588,0.9999896546236253,4.65266220735786,0.9999993979248808,2.5124318018513847,0.9999999999669211,2.9548494983277607,1.0,-1.1283377926421423,0.9999712061258658,-1.9960836120401382,0.9999758503245789,4.66303684960036,0.9999968985414501,4.890785953177257,0.9999970322689831,1.5286622073578577,1.0,0.28093645484949903,0.9999984164612665,1.4436622073578604,1.0,-2.608337792642139,0.9993612128596481,4.348662207357858,0.9987511341616532,1.8556622073578595,0.999667375634559,-3.092337792642141,0.9999042924876508,0.065411371237456,0.9999910141913938
2.8602173913043494,1.0,3.0447214236949307,0.9999354172151244,3.435056856187291,0.998977039882857,3.5360568561872903,0.9999907531114006,4.758056856187292,0.9999994662896914,2.6563309688411536,0.9999999999763589,3.0846688963210696,1.0,-1.0229431438127108,0.9999743610565964,-1.8521839464882959,0.9999794185379584,4.806936016590129,0.9999973442217073,4.9967290969899665,0.9999973643299763,1.6340568561872892,1.0,0.38806020066889957,0.9999985768616625,1.549056856187292,1.0,-2.5029431438127077,0.9994082187243849,4.4540568561872895,0.9988382015830667,1.961056856187291,0.9996914231184966,-2.9869431438127094,0.9999131486730015,0.17850501672240782,0.9999920591266713
2.9656086956521754,1.0,3.1886205906846996,0.9999425985772029,3.5404515050167227,0.9990428285680488,3.6414515050167218,0.99999173496104,4.863451505016723,0.9999995268917743,2.8002301358309225,0.999999999983104,3.2144882943143855,1.0,-0.9175484949832793,0.9999771703109994,-1.7082842809364536,0.9999824595424553,4.950835183579898,0.999997725857762,5.102672240802676,0.9999976592365762,1.7394515050167207,1.0,0.49518394648829656,0.9999987210147425,1.6544515050167234,1.0,-2.397548494983276,0.9994517675076336,4.559451505016721,0.998919205476937,2.0664515050167225,0.9997137325581249,-2.881548494983278,0.9999211854259495,0.2915986622073561,0.9999929825501163
3.0710000000000015,1.0,3.3325197576744685,0.9999489814396486,3.645846153846154,0.9991043900397627,3.7468461538461533,0.999992612557061,4.968846153846155,0.9999995806125757,2.9441293028206914,0.9999999999879245,3.3443076923076944,1.0,-0.8121538461538478,0.9999796717621616,-1.5643846153846184,0.9999850512314428,5.0947343505696665,0.9999980526527198,5.208615384615385,0.9999979211459797,1.8448461538461522,1.0,0.6023076923076935,0.9999988505662296,1.759846153846155,1.0,-2.2921538461538447,0.9994921131940212,4.6648461538461525,0.998994567233777,2.171846153846154,0.9997344295021057,-2.7761538461538464,0.9999284785543584,0.4046923076923079,0.9999937985917235
3.1763913043478276,1.0,3.4764189246642303,0.9999546545795212,3.7512408026755857,0.9991619954428472,3.8522408026755848,0.9999933969690459,5.074240802675586,0.9999996282334548,3.088028469810453,0.9999999999913698,3.4741270903010033,1.0,-0.7067591973244163,0.999981899134047,-1.420484949832776,0.9999872599904973,5.238633517559428,0.9999983324872171,5.314558528428094,0.9999981537502391,1.9502408026755838,1.0,0.7094314381270905,0.9999989669951492,1.8652408026755865,1.0,-2.186759197324413,0.9995294911465908,4.770240802675584,0.999064679078197,2.2772408026755855,0.9997536304396897,-2.670759197324415,0.9999350968549173,0.5177859531772562,0.9999945197384236
3.2817826086956536,1.0,3.620318091653999,0.999959696905459,3.856635451505017,0.9992158985889996,3.9576354515050163,0.999994098091246,5.179635451505018,0.9999996704470486,3.231927636800222,0.999999999993832,3.6039464882943193,1.0,-0.6013645484949848,0.9999838824559765,-1.2765852842809409,0.9999891423973459,5.382532684549197,0.9999985721094552,5.420501672240803,0.9999983603283071,2.0556354515050153,1.0,0.8165551839464911,0.9999990716307133,1.970635451505018,1.0,-2.0813645484949816,0.9995641194666857,4.8756354515050155,0.9991299060715426,2.382635451505017,0.9997714434530831,-2.5653645484949834,0.9999411027612233,0.630879598662208,0.9999951570251324
3.3871739130434797,1.0,3.764217258643768,0.9999641785542701,3.9620301003344487,0.9992663370574738,4.063030100334448,0.99999472476737,5.285030100334449,0.9999997078673469,3.375826803789991,0.999999999995592,3.733765886287628,1.0,-0.49596989966555327,0.99998564846734,-1.1326856187290986,0.9999907466707478,5.526431851538966,0.999998777297926,5.5264448160535125,0.9999985437922565,2.1610301003344468,1.0,0.9236789297658881,0.9999991656674967,2.0760301003344495,1.0,-1.9759698996655501,0.999596200255291,4.981030100334447,0.9991905879791907,2.4880301003344485,0.9997879688230233,-2.459969899665552,0.9999465529320173,0.7439732441471563,0.9999957202035881
3.4925652173913058,1.0,3.908116425633537,0.99996816186575,4.06742474916388,0.9993135332268046,4.168424749163879,0.9999952849021208,5.390424749163881,0.9999997410386212,3.51972597077976,0.9999999999968496,3.863585284280937,1.0,-0.39057525083612177,0.9999872209779893,-0.9887859531772563,0.9999921139053732,5.670331018528735,0.9999989530007583,5.632387959866222,0.9999987067283297,2.2664247491638783,1.0,1.030802675585285,0.9999992501790727,2.181424749163881,1.0,-1.8705752508361186,0.9996259207828678,5.0864247491638785,0.9992470410113525,2.59342474916388,0.9998032995908988,-2.3545752508361204,0.9999514987850961,0.8570668896321045,0.999996217891559
3.597956521739132,1.0,4.052015592623306,0.9999717022492295,4.172819397993312,0.9993576952417571,4.273819397993311,0.9999957855608941,5.495819397993312,0.9999997704433424,3.663625137769529,0.9999999999977485,3.993404682274253,1.0,-0.28518060200669026,0.9999886211891592,-0.8448862876254211,0.9999932791242799,5.814230185518504,0.999999103455038,5.738331103678931,0.9999988514333962,2.3718193979933098,1.0,1.1379264214046856,0.9999993261302706,2.2868193979933125,1.0,-1.7651806020066871,0.999653454574221,5.19181939799331,0.9992995594457014,2.6988193979933115,0.9998175220805025,-2.249180602006689,0.9999559869819008,0.9701605351170564,0.9999966577046998
3.703347826086958,1.0,4.195914759613068,0.9999748489538639,4.278214046822743,0.9993990179194686,4.379214046822742,0.9999962330588913,5.601214046822744,0.999999796509197,3.8075243047592906,0.9999999999983908,4.123224080267562,1.0,-0.17978595317725876,0.9999898679792417,-0.7009866220735788,0.9999942721759243,5.958129352508266,0.9999992322889842,5.84427424749164,0.9999989799473286,2.4772140468227413,1.0,1.2450501672240826,0.9999993943881904,2.392214046822744,1.0,-1.6597859531772556,0.9996789624144953,5.2972140468227416,0.999348417139629,2.804214046822743,0.9998307163823046,-2.1437859531772574,0.9999600598673362,1.0832541806020046,0.9999970463730812
3.808739130434784,1.0,4.339813926602837,0.999977645753349,4.383608695652175,0.9994376835985151,4.484608695652174,0.9999966330407712,5.706608695652175,0.9999998196153089,3.9514234717490595,0.99999999999885,4.253043478260871,1.0,-0.07439130434782726,0.9999909781582573,-0.5570869565217436,0.9999951184986606,6.102028519498035,0.9999993426094419,5.950217391304349,0.9999990940817589,2.5826086956521728,1.0,1.3521739130434796,0.9999994557321015,2.4976086956521755,1.0,-1.5543913043478241,0.9997025932819622,5.402608695652173,0.9993938689394412,2.9096086956521745,0.9998429568029142,-2.038391304347826,0.9999637558689488,1.1963478260869564,0.9999973898441644
3.91413043478261,1.0,4.4837130935926055,0.9999801315545601,4.489003344481606,0.999473862934427,4.590003344481605,0.9999969905518455,5.812003344481607,0.9999998400977528,4.095322638738828,0.999999999999178,4.382862876254187,1.0,0.031003344481604245,0.9999919666944562,-0.41318729096990126,0.999995839772306,6.2459276864878035,0.9999994370768035,6.056160535117058,0.9999991954456156,2.6880033444816043,1.0,1.4592976588628765,0.99999951086234,2.603003344481607,1.0,-1.4489966555183926,0.9997244852128665,5.508003344481605,0.9994361519933613,3.015003344481606,0.9998543122822225,-1.9329966555183944,0.9999671098592137,1.3094414715719047,0.9999976933738076
4.019521739130436,1.0,4.627612260582374,0.999982340938559,4.594397993311038,0.9995077156449583,4.695397993311037,0.9999973101017166,5.917397993311038,0.9999998582544426,4.239221805728597,0.9999999999994125,4.512682274247496,1.0,0.13639799331103575,0.9999928469160945,-0.26928762541805895,0.9999964544734463,6.389826853477572,0.9999995179691631,6.162103678929768,0.9999992854678043,2.7933979933110358,1.0,1.566421404682277,0.9999995604083028,2.7083979933110385,1.0,-1.3436020066889611,0.9997447661032303,5.613397993311036,0.9994754869747569,3.1203979933110375,0.9998648467805372,-1.8276020066889629,0.9999701534843349,1.4225351170568565,0.999997961606686
4.124913043478262,1.0,4.771511427572143,0.9999843046414826,4.699792642140469,0.9995393912082272,4.800792642140468,0.9999975957211559,6.02279264214047,0.9999998743494642,4.383120972718366,0.9999999999995801,4.642501672240805,1.0,0.24179264214046725,0.9999936306911087,-0.12538795986622375,0.9999969783487043,6.533726020467341,0.999999587237253,6.268046822742477,0.9999993654173495,2.8987926421404673,1.0,1.673545150501674,0.9999996049356348,2.81379264214047,1.0,-1.2382073578595296,0.9997635544521666,5.718792642140468,0.9995120792216098,3.225792642140469,0.9998746196378554,-1.7222073578595314,0.9999729154626542,1.5356287625418048,0.9999981986473637
4.230304347826088,1.0,4.915410594561905,0.999986049981987,4.805187290969901,0.999569029516656,4.9061872909699,0.9999978510129471,6.128187290969901,0.9999998886169177,4.527020139708128,0.9999999999997,4.7723210702341134,1.0,0.34718729096989875,0.9999943285871096,0.01851170568561855,0.999997424818089,6.677625187457103,0.9999996465514845,6.373989966555186,0.9999994364212851,3.004187290969899,1.0,1.780668896321071,0.9999996449526843,2.9191872909699015,1.0,-1.1328127090300981,0.9997809600509315,5.824187290969899,0.9995461197978576,3.3311872909699005,0.9998836859072725,-1.6168127090300999,0.9999754218554701,1.6487224080267566,0.9999984081230994
4.335695652173914,1.0,5.059309761551674,0.9999876012411836,4.910581939799332,0.9995967614894647,5.011581939799331,0.9999980791973277,6.233581939799333,0.9999999012643206,4.670919306697897,0.9999999999997855,4.902140468227429,1.0,0.45258193979933026,0.9999949500138456,0.16241137123745375,0.9999978053187519,6.821524354446872,0.9999996973422313,6.479933110367895,0.9999994994805401,3.1095819397993303,1.0,1.8877926421404716,0.9999996809163093,3.024581939799333,1.0,-1.0274180602006666,0.9997970846216444,5.929581939799331,0.9995777864818682,3.436581939799332,0.999892096664381,-1.5114180602006684,0.9999776963128183,1.761816053511705,0.9999985932393501
4.44108695652174,1.0,5.203208928541443,0.9999889800003467,5.015976588628764,0.999622709646303,5.116976588628763,0.9999982831526085,6.338976588628764,0.9999999124756277,4.814818473687666,0.9999999999998468,5.031959866220738,1.0,0.5579765886287618,0.9999955033500617,0.30631103678929605,0.999998129597956,6.965423521436641,0.9999997408343216,6.585876254180604,0.99999955548405,3.214976588628762,1.0,1.9949163879598686,0.9999997132370902,3.1299765886287645,1.0,-0.9220234113712351,0.9998120224093224,6.034976588628762,0.9996072446869768,3.5419765886287635,0.9998998992943788,-1.4060234113712369,0.9999797602965275,1.8749096989966532,0.9999987568288211
4.546478260869566,1.0,5.347108095531212,0.9999902054410819,5.121371237458195,0.999646988644455,5.222371237458194,0.9999984654514781,6.444371237458196,0.9999999224139056,4.958717640677435,0.9999999999998905,5.161779264214047,1.0,0.6633712374581933,0.99999599605646,0.45021070234113836,0.9999984059627604,7.10932268842641,0.9999997780765757,6.69181939799331,0.9999996052212863,3.3203712374581933,1.0,2.1020401337792656,0.9999997422840197,3.235371237458196,1.0,-0.8166287625418036,0.9998258607306238,6.140371237458194,0.9996346483186763,3.647371237458195,0.9999071377584928,-1.3006287625418054,0.9999816332826462,1.988003344481605,0.9999989013948102
4.6518695652173925,1.0,5.491007262520974,0.9999912946121281,5.226765886287627,0.999669705781898,5.327765886287626,0.9999986283934538,6.549765886287627,0.9999999312237052,5.1026168076671965,0.9999999999999216,5.291598662207363,1.0,0.7687658862876248,0.999996434776283,0.5941103678929736,0.9999986414928138,7.253221855416179,0.9999998099670978,6.797762541806019,0.9999996493933861,3.425765886287625,1.0,2.2091638795986626,0.999999768388714,3.3407658862876275,1.0,-0.7112341137123721,0.9998386804824382,6.245765886287625,0.9996601405727709,3.7527658862876265,0.9999138528411957,-1.1952341137123739,0.999983332945152,2.1010969899665533,0.9999990291495144
